,tsDate,spp,sex,X,tsHr,HrTimeHr,HrTempF,HrDewPtF,HrHumid,HrSeaLvlPrs,HrVisMPH,HrWindSpd,HrGustSpd,HrPrecip,HrWindDirCirc,HrWeek,HrBirds,HrDets,HrChkAgeMean,HrSigMean,DailyDate,TempF,DewPtF,Humid,SeaLvlPrs,VisM,WindSpd,GustSpd,Precip,WindDirCirc,Birds,Dets,ChkAgeMean,SigMean,Dawn,Dusk,Sunrise,Sunset
3193,7/16/16,COTE,M,3193,7/16/16 23:00,7/16/16 23:00,75,73,94,30.09,9,10.4,,0,200,28,0,0,,,7/16/16,77.66666667,67.50416667,73.08333333,30.0275,9.791666667,8.025,,0,212.716376,0,0,,,,,,
3198,7/17/16,COTE,M,3198,7/17/16 0:00,7/17/16 0:00,75.1,73.65,95,30.085,6,9.2,,0,215,28,0,0,,,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3203,7/17/16,COTE,M,3203,7/17/16 1:00,7/17/16 1:00,74.53333333,73.56666667,96.66666667,30.08,1.7,8.833333333,,0,233.4694395,28,0,0,,,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3208,7/17/16,COTE,M,3208,7/17/16 2:00,7/17/16 2:00,73.56666667,73.26666667,99,30.08,0.833333333,8.866666667,,0,226.7049533,28,0,0,,,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3213,7/17/16,COTE,M,3213,7/17/16 3:00,7/17/16 3:00,73.65,73.2,98.5,30.075,3.25,6.95,,0,245,28,0,0,,,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3218,7/17/16,COTE,M,3218,7/17/16 4:00,7/17/16 4:00,72.33333333,72.33333333,100,30.06333333,1.266666667,4.233333333,,0,220,28,0,0,,,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3223,7/17/16,COTE,M,3223,7/17/16 5:00,7/17/16 5:00,73.32,71.88,95.2,30.066,0.5,7.14,,0,191.9703661,28,0,0,,,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3228,7/17/16,COTE,M,3228,7/17/16 6:00,7/17/16 6:00,73,73,100,30.1,0.2,9.2,,0,210,28,0,0,,,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3233,7/17/16,COTE,M,3233,7/17/16 7:00,7/17/16 7:00,73.26666667,73.26666667,100,30.1,0.666666667,10.73333333,,0,213.3637274,28,0,0,,,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3238,7/17/16,COTE,M,3238,7/17/16 8:00,7/17/16 8:00,73.56666667,73.26666667,99,30.10333333,1.9,10,,0,213.3295631,28,0,0,,,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3243,7/17/16,COTE,M,3243,7/17/16 9:00,7/17/16 9:00,75.16,73.32,94,30.102,0.88,9.44,,0,224.0220672,28,0,0,,,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3248,7/17/16,COTE,M,3248,7/17/16 10:00,7/17/16 10:00,75.7,73.32,92.4,30.11,1.9,8.08,,0,248.1912702,28,0,0,,,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3253,7/17/16,COTE,M,3253,7/17/16 11:00,7/17/16 11:00,80.43333333,73.26666667,78.66666667,30.115,10,6.166666667,,0,331.6655096,28,1,9,28,89.33333333,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3258,7/17/16,COTE,M,3258,7/17/16 12:00,7/17/16 12:00,82,71.1,69,30.13,10,8.1,,0,260,28,2,33,28.12121212,78.90909091,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3263,7/17/16,COTE,M,3263,7/17/16 13:00,7/17/16 13:00,78.9,73.2,82.5,30.11,10,9.8,,0,190,28,1,42,29,99.26190476,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3268,7/17/16,COTE,M,3268,7/17/16 14:00,7/17/16 14:00,78.9,73.65,83.5,30.105,10,10.95,,0,200,28,1,1,28,64,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3273,7/17/16,COTE,M,3273,7/17/16 15:00,7/17/16 15:00,78.86666667,73.56666667,83.33333333,30.09,7.666666667,11.9,,0,200,28,1,2,28,40,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3278,7/17/16,COTE,M,3278,7/17/16 16:00,7/17/16 16:00,80.1,69.1,69,30.09,10,15,,0,220,28,1,62,28,81.14516129,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3283,7/17/16,COTE,M,3283,7/17/16 17:00,7/17/16 17:00,80.1,69.1,69,30.09,10,12.7,,0,220,28,1,21,28,44.85714286,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3288,7/17/16,COTE,M,3288,7/17/16 18:00,7/17/16 18:00,78.1,70,76,30.09,10,15,,0,220,28,1,38,28,40.13157895,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3293,7/17/16,COTE,M,3293,7/17/16 19:00,7/17/16 19:00,77,70,79,30.1,10,13.8,,0,220,28,1,33,28,38.39393939,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3298,7/17/16,COTE,M,3298,7/17/16 20:00,7/17/16 20:00,75,69.1,82,30.12,10,12.7,,0,230,28,0,0,,,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3303,7/17/16,COTE,M,3303,7/17/16 21:00,7/17/16 21:00,73.9,70,87,30.12,10,11.5,,0,220,28,0,0,,,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3308,7/17/16,COTE,M,3308,7/17/16 22:00,7/17/16 22:00,73.9,70,87,30.13,10,11.5,,0,220,28,0,0,,,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3313,7/17/16,COTE,M,3313,7/17/16 23:00,7/17/16 23:00,73,71.1,93,30.13,10,10.4,,0,230,28,0,0,,,7/17/16,75.51481481,72.54259259,90.83333333,30.09528302,4.466666667,9.244444444,,0,222.1874904,2,241,28.19087137,68.406639,7/17/16 4:15,7/17/16 21:28,7/17/16 5:28,7/17/16 20:15
3318,7/18/16,COTE,M,3318,7/18/16 0:00,7/18/16 0:00,73,71.1,93,30.12,10,9.2,,0,230,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3323,7/18/16,COTE,M,3323,7/18/16 1:00,7/18/16 1:00,73,71.1,93,30.11,10,9.2,,0,240,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3328,7/18/16,COTE,M,3328,7/18/16 2:00,7/18/16 2:00,72,71.1,97,30.11,10,8.1,,0,230,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3333,7/18/16,COTE,M,3333,7/18/16 3:00,7/18/16 3:00,72,70,93,30.12,10,8.1,,0,230,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3338,7/18/16,COTE,M,3338,7/18/16 4:00,7/18/16 4:00,72,70,93,30.12,10,6.9,,0,240,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3343,7/18/16,COTE,M,3343,7/18/16 5:00,7/18/16 5:00,70,69.1,97,30.12,10,6.9,,0,240,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3348,7/18/16,COTE,M,3348,7/18/16 6:00,7/18/16 6:00,71.1,69.1,93,30.12,10,6.9,,0,230,29,1,60,29,91.56666667,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3353,7/18/16,COTE,M,3353,7/18/16 7:00,7/18/16 7:00,75.9,70,82,30.12,10,6.9,,0,240,29,1,21,29,37.33333333,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3358,7/18/16,COTE,M,3358,7/18/16 8:00,7/18/16 8:00,75.55,69.9,82.5,30.115,10,12.7,,0,215,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3363,7/18/16,COTE,M,3363,7/18/16 9:00,7/18/16 9:00,78.1,71.1,79,30.12,10,15,20.7,0,220,29,1,7,29,45.85714286,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3368,7/18/16,COTE,M,3368,7/18/16 10:00,7/18/16 10:00,80.1,71.1,74,30.1,10,15,24.2,0,220,29,1,7,29,65.42857143,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3373,7/18/16,COTE,M,3373,7/18/16 11:00,7/18/16 11:00,80.1,73,79,30.09,10,17.3,25.3,0,220,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3378,7/18/16,COTE,M,3378,7/18/16 12:00,7/18/16 12:00,81,73,77,30.09,10,20.7,28.8,0,220,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3383,7/18/16,COTE,M,3383,7/18/16 13:00,7/18/16 13:00,80.1,73,79,30.08,10,19.6,29.9,0,220,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3388,7/18/16,COTE,M,3388,7/18/16 14:00,7/18/16 14:00,80.1,73.9,81,30.06,10,21.9,28.8,0,220,29,1,3,29,46.66666667,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3393,7/18/16,COTE,M,3393,7/18/16 15:00,7/18/16 15:00,80.1,73.9,81,30.05,10,19.6,26.5,0,220,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3398,7/18/16,COTE,M,3398,7/18/16 16:00,7/18/16 16:00,78.45,73.65,85,30.01,10,20.15,26.5,0,215,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3403,7/18/16,COTE,M,3403,7/18/16 17:00,7/18/16 17:00,79,73.9,84,30.01,10,18.4,26.5,0,220,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3408,7/18/16,COTE,M,3408,7/18/16 18:00,7/18/16 18:00,75.9,73,91,30,9,17.3,24.2,0,220,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3413,7/18/16,COTE,M,3413,7/18/16 19:00,7/18/16 19:00,75,72,90,30.01,9,16.1,25.3,0,240,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3418,7/18/16,COTE,M,3418,7/18/16 20:00,7/18/16 20:00,75,72,90,30,10,11.5,,0,220,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3423,7/18/16,COTE,M,3423,7/18/16 21:00,7/18/16 21:00,75,71.1,87,29.99,10,13.8,,0,230,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3428,7/18/16,COTE,M,3428,7/18/16 22:00,7/18/16 22:00,75,69.1,82,30,10,12.7,,0,250,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3433,7/18/16,COTE,M,3433,7/18/16 23:00,7/18/16 23:00,73,68,84,30.01,10,16.1,,0,230,29,0,0,,,7/18/16,75.94230769,71.36923077,85.80769231,30.06461538,9.923076923,14.18076923,26.1,0,226.8990875,1,98,29,73.43877551,7/18/16 4:16,7/18/16 21:27,7/18/16 5:29,7/18/16 20:15
3438,7/19/16,COTE,M,3438,7/19/16 0:00,7/19/16 0:00,73,70,90,30,10,15,,0,240,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3443,7/19/16,COTE,M,3443,7/19/16 1:00,7/19/16 1:00,73,69.1,87,29.98,10,9.2,,0,240,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3448,7/19/16,COTE,M,3448,7/19/16 2:00,7/19/16 2:00,73,69.1,87,29.98,10,11.5,,0,260,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3453,7/19/16,COTE,M,3453,7/19/16 3:00,7/19/16 3:00,72,69.1,91,29.99,10,10.4,,0,260,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3458,7/19/16,COTE,M,3458,7/19/16 4:00,7/19/16 4:00,71.1,70,96,29.99,9,9.2,,0,260,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3463,7/19/16,COTE,M,3463,7/19/16 5:00,7/19/16 5:00,71.1,69.1,93,30.01,10,8.1,,0,260,29,1,5,30,98,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3468,7/19/16,COTE,M,3468,7/19/16 6:00,7/19/16 6:00,71.1,69.1,93,30.03,10,8.1,,0,260,29,1,68,30,70.08823529,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3473,7/19/16,COTE,M,3473,7/19/16 7:00,7/19/16 7:00,73,68,84,30.04,10,8.1,,0,270,29,1,36,30,53.66666667,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3478,7/19/16,COTE,M,3478,7/19/16 8:00,7/19/16 8:00,73,64.9,76,30.05,10,5.8,,0,300,29,1,21,30,42.38095238,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3483,7/19/16,COTE,M,3483,7/19/16 9:00,7/19/16 9:00,75,61,62,30.06,10,8.1,,0,310,29,1,55,30,76.56363636,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3488,7/19/16,COTE,M,3488,7/19/16 10:00,7/19/16 10:00,75.9,61,60,30.06,10,11.5,,0,260,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3493,7/19/16,COTE,M,3493,7/19/16 11:00,7/19/16 11:00,77,63,62,30.07,10,12.7,,0,280,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3498,7/19/16,COTE,M,3498,7/19/16 12:00,7/19/16 12:00,78.1,57.9,50,30.06,,9.2,,0,270,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3503,7/19/16,COTE,M,3503,7/19/16 13:00,7/19/16 13:00,79,60.1,52,30.06,10,10.4,,0.03,260,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3508,7/19/16,COTE,M,3508,7/19/16 14:00,7/19/16 14:00,79,62.1,56,30.05,10,11.5,,0,270,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3513,7/19/16,COTE,M,3513,7/19/16 15:00,7/19/16 15:00,80.1,61,52,30.05,10,10.4,,0,280,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3518,7/19/16,COTE,M,3518,7/19/16 16:00,7/19/16 16:00,80.1,60.1,50,30.04,10,10.4,17.3,0,280,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3523,7/19/16,COTE,M,3523,7/19/16 17:00,7/19/16 17:00,80.1,57,45,30.05,10,10.4,17.3,0,290,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3528,7/19/16,COTE,M,3528,7/19/16 18:00,7/19/16 18:00,79,55,44,30.06,10,9.2,,0,320,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3533,7/19/16,COTE,M,3533,7/19/16 19:00,7/19/16 19:00,77,54,45,30.08,10,10.4,,0,330,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3538,7/19/16,COTE,M,3538,7/19/16 20:00,7/19/16 20:00,73.65,54.25,50.5,30.09,10,7.5,,0,320,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3543,7/19/16,COTE,M,3543,7/19/16 21:00,7/19/16 21:00,72,53.1,51,30.13,10,5.8,,0,320,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3548,7/19/16,COTE,M,3548,7/19/16 22:00,7/19/16 22:00,71.1,52,51,30.15,10,4.6,,0,330,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3553,7/19/16,COTE,M,3553,7/19/16 23:00,7/19/16 23:00,68,55.9,65,30.16,10,3.5,,0,340,29,0,0,,,7/19/16,74.516,61.04,64.84,30.0596,9.958333333,8.68,17.3,0.03,289.2952924,1,185,30,66.42702703,7/19/16 4:17,7/19/16 21:26,7/19/16 5:30,7/19/16 20:14
3558,7/20/16,COTE,M,3558,7/20/16 0:00,7/20/16 0:00,66.9,55.9,68,30.16,10,3.5,,0,10,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3563,7/20/16,COTE,M,3563,7/20/16 1:00,7/20/16 1:00,64.9,55,70,30.17,10,3.5,,0,330,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3568,7/20/16,COTE,M,3568,7/20/16 2:00,7/20/16 2:00,64.9,57,75,30.17,10,3.5,,0,330,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3573,7/20/16,COTE,M,3573,7/20/16 3:00,7/20/16 3:00,64.9,57,75,30.18,10,0,,0,0,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3578,7/20/16,COTE,M,3578,7/20/16 4:00,7/20/16 4:00,64,57,78,30.19,10,3.5,,0,330,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
