type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,desc,link
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.27777886,-71.62209107,41.27777886,-71.62209107,,FALSE,FALSE,,,7.83,,,2017/07/05 21:25:32+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:25,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.27855259,-71.62315465,41.27855259,-71.62315465,,FALSE,FALSE,,,7.35,,,2017/07/05 21:25:50+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:25,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.27933244,-71.62432903,41.27933244,-71.62432903,,FALSE,FALSE,,,7.83,,,2017/07/05 21:26:09+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:26,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28015127,-71.62534819,41.28015127,-71.62534819,,FALSE,FALSE,,,7.83,,,2017/07/05 21:26:27+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:26,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28087597,-71.62633399,41.28087597,-71.62633399,,FALSE,FALSE,,,7.83,,,2017/07/05 21:26:44+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:26,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28151358,-71.62729908,41.28151358,-71.62729908,,FALSE,FALSE,,,7.83,,,2017/07/05 21:26:59+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:26,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28213837,-71.6282355,41.28213837,-71.6282355,,FALSE,FALSE,,,7.83,,,2017/07/05 21:27:14+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:27,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28236753,-71.62861428,41.28236753,-71.62861428,,FALSE,FALSE,,,7.83,,,2017/07/05 21:27:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:27,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28303909,-71.62952045,41.28303909,-71.62952045,,FALSE,FALSE,,,7.83,,,2017/07/05 21:27:36+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:27,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28338861,-71.6300097,41.28338861,-71.6300097,,FALSE,FALSE,,,7.83,,,2017/07/05 21:27:44+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:27,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28385264,-71.63068637,41.28385264,-71.63068637,,FALSE,FALSE,,,7.83,,,2017/07/05 21:27:55+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:27,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28458253,-71.63164476,41.28458253,-71.63164476,,FALSE,FALSE,,,7.83,,,2017/07/05 21:28:11+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:28,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28533355,-71.63256023,41.28533355,-71.63256023,,FALSE,FALSE,,,7.83,,,2017/07/05 21:28:27+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:28,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28615665,-71.63358014,41.28615665,-71.63358014,,FALSE,FALSE,,,7.83,,,2017/07/05 21:28:45+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:28,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28672721,-71.63452654,41.28672721,-71.63452654,,FALSE,FALSE,,,7.83,,,2017/07/05 21:29:00+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:29,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28688102,-71.6347837,41.28688102,-71.6347837,,FALSE,FALSE,,,7.83,,,2017/07/05 21:29:04+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:29,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28754277,-71.63562759,41.28754277,-71.63562759,,FALSE,FALSE,,,7.83,,,2017/07/05 21:29:19+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:29,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28817267,-71.63656812,41.28817267,-71.63656812,,FALSE,FALSE,,,7.83,,,2017/07/05 21:29:34+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:29,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28876359,-71.63751218,41.28876359,-71.63751218,,FALSE,FALSE,,,7.83,,,2017/07/05 21:29:49+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:29,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.28939651,-71.63832044,41.28939651,-71.63832044,,FALSE,FALSE,,,7.83,,,2017/07/05 21:30:03+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:30,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.29008282,-71.63930247,41.29008282,-71.63930247,,FALSE,FALSE,,,7.83,,,2017/07/05 21:30:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:30,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.2907548,-71.64022079,41.2907548,-71.64022079,,FALSE,FALSE,,,7.83,,,2017/07/05 21:30:36+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:30,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.29153381,-71.64121086,41.29153381,-71.64121086,,FALSE,FALSE,,,7.83,,,2017/07/05 21:30:53+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:30,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.29219162,-71.64216413,41.29219162,-71.64216413,,FALSE,FALSE,,,7.83,,,2017/07/05 21:31:09+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:31,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.29289252,-71.64315412,41.29289252,-71.64315412,,FALSE,FALSE,,,7.83,,,2017/07/05 21:31:26+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:31,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.29349023,-71.64405978,41.29349023,-71.64405978,,FALSE,FALSE,,,7.83,,,2017/07/05 21:31:41+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:31,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.29422876,-71.64500895,41.29422876,-71.64500895,,FALSE,FALSE,,,7.83,,,2017/07/05 21:31:57+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:31,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.29464551,-71.64560365,41.29464551,-71.64560365,,FALSE,FALSE,,,7.83,,,2017/07/05 21:32:07+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.29494416,-71.64593968,41.29494416,-71.64593968,,FALSE,FALSE,,,7.83,,,2017/07/05 21:32:13+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.29564011,-71.64691583,41.29564011,-71.64691583,,FALSE,FALSE,,,7.83,,,2017/07/05 21:32:29+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.29605191,-71.64751816,41.29605191,-71.64751816,,FALSE,FALSE,,,7.83,,,2017/07/05 21:32:39+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.29672347,-71.64848023,41.29672347,-71.64848023,,FALSE,FALSE,,,7.35,,,2017/07/05 21:32:56+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.29738396,-71.64949059,41.29738396,-71.64949059,,FALSE,FALSE,,,7.35,,,2017/07/05 21:33:13+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:33,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.29802275,-71.65044285,41.29802275,-71.65044285,,FALSE,FALSE,,,7.35,,,2017/07/05 21:33:28+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:33,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.29863295,-71.65118147,41.29863295,-71.65118147,,FALSE,FALSE,,,7.35,,,2017/07/05 21:33:42+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:33,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.29934709,-71.65215922,41.29934709,-71.65215922,,FALSE,FALSE,,,6.87,,,2017/07/05 21:33:58+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:33,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.30016281,-71.65329807,41.30016281,-71.65329807,,FALSE,FALSE,,,6.87,,,2017/07/05 21:34:16+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:34,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3008513,-71.65424371,41.3008513,-71.65424371,,FALSE,FALSE,,,7.35,,,2017/07/05 21:34:32+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:34,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.30153535,-71.65515952,41.30153535,-71.65515952,,FALSE,FALSE,,,7.35,,,2017/07/05 21:34:48+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:34,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.30224605,-71.65628429,41.30224605,-71.65628429,,FALSE,FALSE,,,7.35,,,2017/07/05 21:35:05+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:35,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.30298207,-71.65732582,41.30298207,-71.65732582,,FALSE,FALSE,,,7.35,,,2017/07/05 21:35:22+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:35,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.30367324,-71.65824666,41.30367324,-71.65824666,,FALSE,FALSE,,,7.35,,,2017/07/05 21:35:38+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:35,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.30428763,-71.65911561,41.30428763,-71.65911561,,FALSE,FALSE,,,7.35,,,2017/07/05 21:35:53+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:35,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3050394,-71.66007316,41.3050394,-71.66007316,,FALSE,FALSE,,,6.87,,,2017/07/05 21:36:10+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:36,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.30578313,-71.66109332,41.30578313,-71.66109332,,FALSE,FALSE,,,7.35,,,2017/07/05 21:36:27+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:36,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.30642007,-71.66195615,41.30642007,-71.66195615,,FALSE,FALSE,,,7.35,,,2017/07/05 21:36:41+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:36,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.30719288,-71.66292083,41.30719288,-71.66292083,,FALSE,FALSE,,,7.35,,,2017/07/05 21:36:57+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:36,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.30792211,-71.66392112,41.30792211,-71.66392112,,FALSE,FALSE,,,7.35,,,2017/07/05 21:37:14+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:37,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.30806175,-71.66410477,41.30806175,-71.66410477,,FALSE,FALSE,,,7.35,,,2017/07/05 21:37:17+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:37,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3087986,-71.66494279,41.3087986,-71.66494279,,FALSE,FALSE,,,7.35,,,2017/07/05 21:37:33+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:37,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3093762,-71.66585055,41.3093762,-71.66585055,,FALSE,FALSE,,,7.35,,,2017/07/05 21:37:48+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:37,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.31008665,-71.66671104,41.31008665,-71.66671104,,FALSE,FALSE,,,7.35,,,2017/07/05 21:38:04+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:38,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.31070632,-71.6675639,41.31070632,-71.6675639,,FALSE,FALSE,,,7.35,,,2017/07/05 21:38:19+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:38,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.31137931,-71.66854466,41.31137931,-71.66854466,,FALSE,FALSE,,,7.83,,,2017/07/05 21:38:35+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:38,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.31220685,-71.66976566,41.31220685,-71.66976566,,FALSE,FALSE,,,7.35,,,2017/07/05 21:38:55+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:38,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.31286852,-71.67059043,41.31286852,-71.67059043,,FALSE,FALSE,,,7.35,,,2017/07/05 21:39:10+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:39,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.31359163,-71.67158444,41.31359163,-71.67158444,,FALSE,FALSE,,,7.83,,,2017/07/05 21:39:27+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:39,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.31375499,-71.67182718,41.31375499,-71.67182718,,FALSE,FALSE,,,7.35,,,2017/07/05 21:39:31+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:39,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.31441305,-71.6726932,41.31441305,-71.6726932,,FALSE,FALSE,,,7.83,,,2017/07/05 21:39:46+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:39,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.31492536,-71.6735319,41.31492536,-71.6735319,,FALSE,FALSE,,,7.35,,,2017/07/05 21:40:00+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3156949,-71.67444946,41.3156949,-71.67444946,,FALSE,FALSE,,,7.35,,,2017/07/05 21:40:17+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.31641918,-71.67515069,41.31641918,-71.67515069,,FALSE,FALSE,,,7.83,,,2017/07/05 21:40:31+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.31713558,-71.6758992,41.31713558,-71.6758992,,FALSE,FALSE,,,7.35,,,2017/07/05 21:40:46+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.31738955,-71.67615057,41.31738955,-71.67615057,,FALSE,FALSE,,,7.35,,,2017/07/05 21:40:51+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.31814937,-71.67691542,41.31814937,-71.67691542,,FALSE,FALSE,,,7.35,,,2017/07/05 21:41:07+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:41,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.31857299,-71.67732513,41.31857299,-71.67732513,,FALSE,FALSE,,,7.83,,,2017/07/05 21:41:16+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:41,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.31935645,-71.6779526,41.31935645,-71.6779526,,FALSE,FALSE,,,7.35,,,2017/07/05 21:41:32+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:41,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.32010328,-71.67855928,41.32010328,-71.67855928,,FALSE,FALSE,,,7.83,,,2017/07/05 21:41:47+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:41,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.32092948,-71.67919588,41.32092948,-71.67919588,,FALSE,FALSE,,,7.83,,,2017/07/05 21:42:03+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:42,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.32177111,-71.67985143,41.32177111,-71.67985143,,FALSE,FALSE,,,7.83,,,2017/07/05 21:42:19+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:42,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.32254937,-71.68035912,41.32254937,-71.68035912,,FALSE,FALSE,,,8.31,,,2017/07/05 21:42:33+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:42,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.32335546,-71.68098391,41.32335546,-71.68098391,,FALSE,FALSE,,,8.31,,,2017/07/05 21:42:48+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:42,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.32423623,-71.68171163,41.32423623,-71.68171163,,FALSE,FALSE,,,8.79,,,2017/07/05 21:43:05+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.32506268,-71.68228872,41.32506268,-71.68228872,,FALSE,FALSE,,,8.79,,,2017/07/05 21:43:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.32594429,-71.68302205,41.32594429,-71.68302205,,FALSE,FALSE,,,8.79,,,2017/07/05 21:43:37+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3268632,-71.68373074,41.3268632,-71.68373074,,FALSE,FALSE,,,8.79,,,2017/07/05 21:43:55+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.32712538,-71.68392445,41.32712538,-71.68392445,,FALSE,FALSE,,,9.27,,,2017/07/05 21:44:00+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.32808109,-71.68468402,41.32808109,-71.68468402,,FALSE,FALSE,,,9.27,,,2017/07/05 21:44:18+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.32834059,-71.68490178,41.32834059,-71.68490178,,FALSE,FALSE,,,9.27,,,2017/07/05 21:44:23+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.32927568,-71.68554056,41.32927568,-71.68554056,,FALSE,FALSE,,,9.27,,,2017/07/05 21:44:41+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33012225,-71.68600174,41.33012225,-71.68600174,,FALSE,FALSE,,,9.27,,,2017/07/05 21:44:56+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33094183,-71.68642896,41.33094183,-71.68642896,,FALSE,FALSE,,,9.75,,,2017/07/05 21:45:12+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:45,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33133578,-71.68662401,41.33133578,-71.68662401,,FALSE,FALSE,,,9.27,,,2017/07/05 21:45:19+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:45,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33162957,-71.68675167,41.33162957,-71.68675167,,FALSE,FALSE,,,9.75,,,2017/07/05 21:45:24+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:45,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33264252,-71.68724435,41.33264252,-71.68724435,,FALSE,FALSE,,,9.75,,,2017/07/05 21:45:42+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:45,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33363351,-71.68763822,41.33363351,-71.68763822,,FALSE,FALSE,,,9.75,,,2017/07/05 21:45:58+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:45,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33393987,-71.68779781,41.33393987,-71.68779781,,FALSE,FALSE,,,9.75,,,2017/07/05 21:46:03+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33455309,-71.68811289,41.33455309,-71.68811289,,FALSE,FALSE,,,10.23,,,2017/07/05 21:46:15+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33465066,-71.68815974,41.33465066,-71.68815974,,FALSE,FALSE,,,10.23,,,2017/07/05 21:46:17+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33489541,-71.68821515,41.33489541,-71.68821515,,FALSE,FALSE,,,9.75,,,2017/07/05 21:46:22+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33498669,-71.68821548,41.33498669,-71.68821548,,FALSE,FALSE,,,9.75,,,2017/07/05 21:46:24+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33512205,-71.68818187,41.33512205,-71.68818187,,FALSE,FALSE,,,9.75,,,2017/07/05 21:46:27+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33537401,-71.68803083,41.33537401,-71.68803083,,FALSE,FALSE,,,9.75,,,2017/07/05 21:46:33+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33573578,-71.68790242,41.33573578,-71.68790242,,FALSE,FALSE,,,9.75,,,2017/07/05 21:46:41+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33586947,-71.68782933,41.33586947,-71.68782933,,FALSE,FALSE,,,9.75,,,2017/07/05 21:46:44+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33604683,-71.68771156,41.33604683,-71.68771156,,FALSE,FALSE,,,9.75,,,2017/07/05 21:46:48+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33638848,-71.68757217,41.33638848,-71.68757217,,FALSE,FALSE,,,9.75,,,2017/07/05 21:46:55+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33656307,-71.68745667,41.33656307,-71.68745667,,FALSE,FALSE,,,9.75,,,2017/07/05 21:46:59+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33669525,-71.68728283,41.33669525,-71.68728283,,FALSE,FALSE,,,9.75,,,2017/07/05 21:47:03+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33693246,-71.6870473,41.33693246,-71.6870473,,FALSE,FALSE,,,9.75,,,2017/07/05 21:47:09+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33709222,-71.68688821,41.33709222,-71.68688821,,FALSE,FALSE,,,9.75,,,2017/07/05 21:47:13+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33719607,-71.68675049,41.33719607,-71.68675049,,FALSE,FALSE,,,10.23,,,2017/07/05 21:47:16+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33746069,-71.68637926,41.33746069,-71.68637926,,FALSE,FALSE,,,10.23,,,2017/07/05 21:47:24+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3376088,-71.68621128,41.3376088,-71.68621128,,FALSE,FALSE,,,10.23,,,2017/07/05 21:47:28+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33772489,-71.68609897,41.33772489,-71.68609897,,FALSE,FALSE,,,10.23,,,2017/07/05 21:47:31+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33790426,-71.68590861,41.33790426,-71.68590861,,FALSE,FALSE,,,10.23,,,2017/07/05 21:47:36+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33835646,-71.68515969,41.33835646,-71.68515969,,FALSE,FALSE,,,10.23,,,2017/07/05 21:47:51+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33865612,-71.68466114,41.33865612,-71.68466114,,FALSE,FALSE,,,10.23,,,2017/07/05 21:48:01+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:48,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33899072,-71.68402202,41.33899072,-71.68402202,,FALSE,FALSE,,,10.23,,,2017/07/05 21:48:13+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:48,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33926255,-71.68354441,41.33926255,-71.68354441,,FALSE,FALSE,,,10.23,,,2017/07/05 21:48:22+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:48,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.33943153,-71.68330084,41.33943153,-71.68330084,,FALSE,FALSE,,,10.23,,,2017/07/05 21:48:27+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:48,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3399471,-71.68261469,41.3399471,-71.68261469,,FALSE,FALSE,,,10.23,,,2017/07/05 21:48:42+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:48,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34046367,-71.68208286,41.34046367,-71.68208286,,FALSE,FALSE,,,10.23,,,2017/07/05 21:48:57+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:48,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34089367,-71.68174105,41.34089367,-71.68174105,,FALSE,FALSE,,,9.75,,,2017/07/05 21:49:11+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34121461,-71.68144139,41.34121461,-71.68144139,,FALSE,FALSE,,,9.75,,,2017/07/05 21:49:22+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34168844,-71.6811052,41.34168844,-71.6811052,,FALSE,FALSE,,,9.27,,,2017/07/05 21:49:37+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34208239,-71.68080856,41.34208239,-71.68080856,,FALSE,FALSE,,,9.27,,,2017/07/05 21:49:50+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:49,,
