,tsDate,spp,sex,X,tsHr,HrTimeHr,HrTide,HrTempF,HrDewPtF,HrHumid,HrSeaLvlPrs,HrVisMPH,HrWindSpd,HrGustSpd,HrPrecip,HrWindDirCirc,HrWeek,HrBirds,HrDets,HrChkAgeMean,HrSigMean,DailyDate,TempF,DewPtF,Humid,SeaLvlPrs,VisM,WindSpd,GustSpd,Precip,WindDirCirc,Birds,Dets,ChkAgeMean,SigMean,Dawn,Dusk,Sunrise,Sunset
3588,7/20/16,COTE,M,3588,7/20/16 6:00,7/20/16 6:00,0.773796957,63,57.9,84,30.2,10,4.6,,0,330,29,1,40,31,120.925,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3590,7/20/16,ROST,M,3590,7/20/16 6:00,7/20/16 6:00,0.773796957,63,57.9,84,30.2,10,4.6,,0,330,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3593,7/20/16,COTE,M,3593,7/20/16 7:00,7/20/16 7:00,0.981408236,66,57,73,30.21,10,6.9,,0,340,29,1,135,31,111.4814815,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3595,7/20/16,ROST,M,3595,7/20/16 7:00,7/20/16 7:00,0.981408236,66,57,73,30.21,10,6.9,,0,340,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3598,7/20/16,COTE,M,3598,7/20/16 8:00,7/20/16 8:00,1.066943686,68,55.9,65,30.24,10,4.6,,0,350,29,1,6,31,112.6666667,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3600,7/20/16,ROST,M,3600,7/20/16 8:00,7/20/16 8:00,1.066943686,68,55.9,65,30.24,10,4.6,,0,350,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3603,7/20/16,COTE,M,3603,7/20/16 9:00,7/20/16 9:00,1.025577509,70,54,57,30.25,10,4.6,,0,10,29,1,111,31,108.6396396,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3605,7/20/16,ROST,M,3605,7/20/16 9:00,7/20/16 9:00,1.025577509,70,54,57,30.25,10,4.6,,0,10,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3608,7/20/16,COTE,M,3608,7/20/16 10:00,7/20/16 10:00,0.869282205,72,48.9,44,30.25,10,5.8,,0,70,29,1,3,31,43.66666667,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3610,7/20/16,ROST,M,3610,7/20/16 10:00,7/20/16 10:00,0.869282205,72,48.9,44,30.25,10,5.8,,0,70,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3613,7/20/16,COTE,M,3613,7/20/16 11:00,7/20/16 11:00,0.609520814,73.9,53.1,48,30.24,10,3.5,,0,0,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3615,7/20/16,ROST,M,3615,7/20/16 11:00,7/20/16 11:00,0.609520814,73.9,53.1,48,30.24,10,3.5,,0,0,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3618,7/20/16,COTE,M,3618,7/20/16 12:00,7/20/16 12:00,0.319650603,73.9,53.1,48,30.22,10,8.1,,0,170,29,1,53,31,90.8490566,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3620,7/20/16,ROST,M,3620,7/20/16 12:00,7/20/16 12:00,0.319650603,73.9,53.1,48,30.22,10,8.1,,0,170,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3623,7/20/16,COTE,M,3623,7/20/16 13:00,7/20/16 13:00,0.113393565,75.9,53.1,45,30.21,10,10.4,,0,230,29,1,42,31,90.83333333,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3625,7/20/16,ROST,M,3625,7/20/16 13:00,7/20/16 13:00,0.113393565,75.9,53.1,45,30.21,10,10.4,,0,230,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3628,7/20/16,COTE,M,3628,7/20/16 14:00,7/20/16 14:00,0.021382394,75,55,50,30.19,10,12.7,,0,210,29,1,69,31,104.4927536,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3630,7/20/16,ROST,M,3630,7/20/16 14:00,7/20/16 14:00,0.021382394,75,55,50,30.19,10,12.7,,0,210,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3633,7/20/16,COTE,M,3633,7/20/16 15:00,7/20/16 15:00,0.008415021,75,55,50,30.18,10,13.8,,0,210,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3635,7/20/16,ROST,M,3635,7/20/16 15:00,7/20/16 15:00,0.008415021,75,55,50,30.18,10,13.8,,0,210,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3638,7/20/16,COTE,M,3638,7/20/16 16:00,7/20/16 16:00,0.084815769,75,57,53,30.17,10,15,,0,230,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3640,7/20/16,ROST,M,3640,7/20/16 16:00,7/20/16 16:00,0.084815769,75,57,53,30.17,10,15,,0,230,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3643,7/20/16,COTE,M,3643,7/20/16 17:00,7/20/16 17:00,0.275885405,75,57.9,55,30.15,10,15,,0,230,29,1,46,31,91.60869565,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3645,7/20/16,ROST,M,3645,7/20/16 17:00,7/20/16 17:00,0.275885405,75,57.9,55,30.15,10,15,,0,230,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3648,7/20/16,COTE,M,3648,7/20/16 18:00,7/20/16 18:00,0.53741196,73.9,57.9,57,30.14,10,16.1,,0,230,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3650,7/20/16,ROST,M,3650,7/20/16 18:00,7/20/16 18:00,0.53741196,73.9,57.9,57,30.14,10,16.1,,0,230,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3653,7/20/16,COTE,M,3653,7/20/16 19:00,7/20/16 19:00,0.775024934,73,60.1,64,30.15,10,12.7,,0,240,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3655,7/20/16,ROST,M,3655,7/20/16 19:00,7/20/16 19:00,0.775024934,73,60.1,64,30.15,10,12.7,,0,240,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3658,7/20/16,COTE,M,3658,7/20/16 20:00,7/20/16 20:00,0.907326857,71.1,59,66,30.16,10,11.5,,0,230,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3660,7/20/16,ROST,M,3660,7/20/16 20:00,7/20/16 20:00,0.907326857,71.1,59,66,30.16,10,11.5,,0,230,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3663,7/20/16,COTE,M,3663,7/20/16 21:00,7/20/16 21:00,0.90668103,70,59,68,30.17,10,12.7,,0,230,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3665,7/20/16,ROST,M,3665,7/20/16 21:00,7/20/16 21:00,0.90668103,70,59,68,30.17,10,12.7,,0,230,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3668,7/20/16,COTE,M,3668,7/20/16 22:00,7/20/16 22:00,0.788709479,69.1,61,75,30.18,10,12.7,,0,230,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3670,7/20/16,ROST,M,3670,7/20/16 22:00,7/20/16 22:00,0.788709479,69.1,61,75,30.18,10,12.7,,0,230,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3673,7/20/16,COTE,M,3673,7/20/16 23:00,7/20/16 23:00,0.570529208,68,63,84,30.19,10,9.2,,0,240,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,1,505,31,104.5683168,7/20/16 4:18,7/20/16 21:25,7/20/16 5:31,7/20/16 20:13
3675,7/20/16,ROST,M,3675,7/20/16 23:00,7/20/16 23:00,0.570529208,68,63,84,30.19,10,9.2,,0,240,29,0,0,,,7/20/16,69.89583333,56.6625,64.04166667,30.19083333,10,8.508333333,,0,276.774444,0,0,,,,,,
3678,7/21/16,COTE,M,3678,7/21/16 0:00,7/21/16 0:00,0.301434612,68,61,78,30.18,10,9.2,,0,260,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3680,7/21/16,ROST,M,3680,7/21/16 0:00,7/21/16 0:00,0.301434612,68,61,78,30.18,10,9.2,,0,260,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3683,7/21/16,COTE,M,3683,7/21/16 1:00,7/21/16 1:00,0.092483439,66.9,62.1,84,30.18,10,8.1,,0,270,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3685,7/21/16,ROST,M,3685,7/21/16 1:00,7/21/16 1:00,0.092483439,66.9,62.1,84,30.18,10,8.1,,0,270,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3688,7/21/16,COTE,M,3688,7/21/16 2:00,7/21/16 2:00,0.012060313,68,63,84,30.17,10,9.2,,0,280,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3690,7/21/16,ROST,M,3690,7/21/16 2:00,7/21/16 2:00,0.012060313,68,63,84,30.17,10,9.2,,0,280,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3693,7/21/16,COTE,M,3693,7/21/16 3:00,7/21/16 3:00,0.028304224,68,63,84,30.17,10,9.2,,0,270,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3695,7/21/16,ROST,M,3695,7/21/16 3:00,7/21/16 3:00,0.028304224,68,63,84,30.17,10,9.2,,0,270,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3698,7/21/16,COTE,M,3698,7/21/16 4:00,7/21/16 4:00,0.117263906,66.9,64,90,30.15,10,8.1,,0,270,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3700,7/21/16,ROST,M,3700,7/21/16 4:00,7/21/16 4:00,0.117263906,66.9,64,90,30.15,10,8.1,,0,270,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3703,7/21/16,COTE,M,3703,7/21/16 5:00,7/21/16 5:00,0.30413007,66.9,64,90,30.16,10,8.1,,0,270,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3705,7/21/16,ROST,M,3705,7/21/16 5:00,7/21/16 5:00,0.30413007,66.9,64,90,30.16,10,8.1,,0,270,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3708,7/21/16,COTE,M,3708,7/21/16 6:00,7/21/16 6:00,0.574683341,66.9,64,90,30.18,10,5.8,,0,280,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3710,7/21/16,ROST,M,3710,7/21/16 6:00,7/21/16 6:00,0.574683341,66.9,64,90,30.18,10,5.8,,0,280,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3713,7/21/16,COTE,M,3713,7/21/16 7:00,7/21/16 7:00,0.849396994,69.1,64,84,30.19,10,6.9,,0,280,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3715,7/21/16,ROST,M,3715,7/21/16 7:00,7/21/16 7:00,0.849396994,69.1,64,84,30.19,10,6.9,,0,280,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3718,7/21/16,COTE,M,3718,7/21/16 8:00,7/21/16 8:00,1.037927209,71.1,64,78,30.19,10,6.9,,0,290,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3720,7/21/16,ROST,M,3720,7/21/16 8:00,7/21/16 8:00,1.037927209,71.1,64,78,30.19,10,6.9,,0,290,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3723,7/21/16,COTE,M,3723,7/21/16 9:00,7/21/16 9:00,1.088267619,73,64.9,76,30.18,10,8.1,,0,280,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3725,7/21/16,ROST,M,3725,7/21/16 9:00,7/21/16 9:00,1.088267619,73,64.9,76,30.18,10,8.1,,0,280,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3728,7/21/16,COTE,M,3728,7/21/16 10:00,7/21/16 10:00,1.002434671,75.9,64.9,69,30.17,10,8.1,,0,260,29,1,87,33,115.2988506,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3730,7/21/16,ROST,M,3730,7/21/16 10:00,7/21/16 10:00,1.002434671,75.9,64.9,69,30.17,10,8.1,,0,260,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3733,7/21/16,COTE,M,3733,7/21/16 11:00,7/21/16 11:00,0.799878245,78.1,64,62,30.17,10,9.2,,0,250,29,1,9,33,112.8888889,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3735,7/21/16,ROST,M,3735,7/21/16 11:00,7/21/16 11:00,0.799878245,78.1,64,62,30.17,10,9.2,,0,250,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3738,7/21/16,COTE,M,3738,7/21/16 12:00,7/21/16 12:00,0.509747636,77,66,69,30.17,10,10.4,,0,210,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3740,7/21/16,ROST,M,3740,7/21/16 12:00,7/21/16 12:00,0.509747636,77,66,69,30.17,10,10.4,,0,210,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3743,7/21/16,COTE,M,3743,7/21/16 13:00,7/21/16 13:00,0.223050316,77,66,69,30.15,10,13.8,,0,230,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3745,7/21/16,ROST,M,3745,7/21/16 13:00,7/21/16 13:00,0.223050316,77,66,69,30.15,10,13.8,,0,230,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3748,7/21/16,COTE,M,3748,7/21/16 14:00,7/21/16 14:00,0.044069613,78.1,68,71,30.13,10,15,,0,220,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3750,7/21/16,ROST,M,3750,7/21/16 14:00,7/21/16 14:00,0.044069613,78.1,68,71,30.13,10,15,,0,220,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3753,7/21/16,COTE,M,3753,7/21/16 15:00,7/21/16 15:00,-0.017839442,78.1,69.1,74,30.11,10,18.4,,0,220,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3755,7/21/16,ROST,M,3755,7/21/16 15:00,7/21/16 15:00,-0.017839442,78.1,69.1,74,30.11,10,18.4,,0,220,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3758,7/21/16,COTE,M,3758,7/21/16 16:00,7/21/16 16:00,0.002205087,77,70,79,30.11,10,18.4,,0,220,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3760,7/21/16,ROST,M,3760,7/21/16 16:00,7/21/16 16:00,0.002205087,77,70,79,30.11,10,18.4,,0,220,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3763,7/21/16,COTE,M,3763,7/21/16 17:00,7/21/16 17:00,0.11970767,77,69.1,76,30.1,10,16.1,25.3,0,220,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3765,7/21/16,ROST,M,3765,7/21/16 17:00,7/21/16 17:00,0.11970767,77,69.1,76,30.1,10,16.1,25.3,0,220,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3768,7/21/16,COTE,M,3768,7/21/16 18:00,7/21/16 18:00,0.346676316,75,69.1,82,30.09,10,17.3,,0,220,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3770,7/21/16,ROST,M,3770,7/21/16 18:00,7/21/16 18:00,0.346676316,75,69.1,82,30.09,10,17.3,,0,220,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3773,7/21/16,COTE,M,3773,7/21/16 19:00,7/21/16 19:00,0.623774696,73.9,68,82,30.07,10,16.1,,0,210,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3775,7/21/16,ROST,M,3775,7/21/16 19:00,7/21/16 19:00,0.623774696,73.9,68,82,30.07,10,16.1,,0,210,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3778,7/21/16,COTE,M,3778,7/21/16 20:00,7/21/16 20:00,0.853803638,72,68,87,30.07,10,16.1,,0,230,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3780,7/21/16,ROST,M,3780,7/21/16 20:00,7/21/16 20:00,0.853803638,72,68,87,30.07,10,16.1,,0,230,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3783,7/21/16,COTE,M,3783,7/21/16 21:00,7/21/16 21:00,0.959469434,72,66.9,84,30.07,10,11.5,,0,230,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3785,7/21/16,ROST,M,3785,7/21/16 21:00,7/21/16 21:00,0.959469434,72,66.9,84,30.07,10,11.5,,0,230,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3788,7/21/16,COTE,M,3788,7/21/16 22:00,7/21/16 22:00,0.921059554,72,66.9,84,30.08,10,13.8,,0,230,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3790,7/21/16,ROST,M,3790,7/21/16 22:00,7/21/16 22:00,0.921059554,72,66.9,84,30.08,10,13.8,,0,230,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3793,7/21/16,COTE,M,3793,7/21/16 23:00,7/21/16 23:00,0.762961038,72,66.9,84,30.07,10,15,,0,220,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,1,96,33,115.0729167,7/21/16 4:19,7/21/16 21:24,7/21/16 5:32,7/21/16 20:12
3795,7/21/16,ROST,M,3795,7/21/16 23:00,7/21/16 23:00,0.762961038,72,66.9,84,30.07,10,15,,0,220,29,0,0,,,7/21/16,72.625,65.95,79.95833333,30.13291667,10,11.80833333,23,0,244.7247314,0,0,,,,,,
3798,7/22/16,COTE,M,3798,7/22/16 0:00,7/22/16 0:00,0.514331875,71.1,66.9,87,30.06,10,13.8,20.7,0,220,29,0,0,,,7/22/16,73.26071429,69.975,89.64285714,29.93535714,8.240740741,17.39285714,27.45714286,0,224.641461,0,0,,,,,,
3800,7/22/16,ROST,M,3800,7/22/16 0:00,7/22/16 0:00,0.514331875,71.1,66.9,87,30.06,10,13.8,20.7,0,220,29,0,0,,,7/22/16,73.26071429,69.975,89.64285714,29.93535714,8.240740741,17.39285714,27.45714286,0,224.641461,0,0,,,,,,
3803,7/22/16,COTE,M,3803,7/22/16 1:00,7/22/16 1:00,0.240900775,71.1,66.9,87,30.04,10,13.8,,0,220,29,0,0,,,7/22/16,73.26071429,69.975,89.64285714,29.93535714,8.240740741,17.39285714,27.45714286,0,224.641461,0,0,,,,,,
3805,7/22/16,ROST,M,3805,7/22/16 1:00,7/22/16 1:00,0.240900775,71.1,66.9,87,30.04,10,13.8,,0,220,29,0,0,,,7/22/16,73.26071429,69.975,89.64285714,29.93535714,8.240740741,17.39285714,27.45714286,0,224.641461,0,0,,,,,,
3808,7/22/16,COTE,M,3808,7/22/16 2:00,7/22/16 2:00,0.053617253,70,66.9,90,30.03,10,10.4,,0,230,29,0,0,,,7/22/16,73.26071429,69.975,89.64285714,29.93535714,8.240740741,17.39285714,27.45714286,0,224.641461,0,0,,,,,,
3810,7/22/16,ROST,M,3810,7/22/16 2:00,7/22/16 2:00,0.053617253,70,66.9,90,30.03,10,10.4,,0,230,29,0,0,,,7/22/16,73.26071429,69.975,89.64285714,29.93535714,8.240740741,17.39285714,27.45714286,0,224.641461,0,0,,,,,,
3813,7/22/16,COTE,M,3813,7/22/16 3:00,7/22/16 3:00,-0.00010006,70,68,93,30.02,10,16.1,,0,220,29,0,0,,,7/22/16,73.26071429,69.975,89.64285714,29.93535714,8.240740741,17.39285714,27.45714286,0,224.641461,0,0,,,,,,
